epochs HTR01 HTR02 HTR03 HTR04 HTR05 HTR06 HTR07 HTR08 HTR09
22.0 0.9798776384802698 0.9763215676925628 0.9758316783594863 0.9734706432567549 0.9716453951386681 0.9725648844294134 0.9742436545962324 0.9748153428770729 0.998383936857031
23.0 0.9850048425820821 0.9733553546478741 0.95733156153178 0.959976759401671 0.9609355443009282 0.961981715923475 0.9655507757898724 0.9688364929398636 0.9988479779437052
24.0 0.9947702771763501 0.9949098139611692 0.9910412536238811 0.988971930566445 0.9881397758179356 0.9871870824225976 0.9880325612292319 0.9893092483543685 0.9990009677513318
25.0 0.9950790366356758 0.9946949656369058 0.9539050700564028 0.955371109004904 0.960908587244928 0.9896098183526869 0.9848689559771976 0.9901656103127953 0.998642581402097
26.0 0.9933541561832941 0.9747648610448169 0.9489965835753403 0.9465469294874277 0.9503901976391723 0.9537296834797425 0.9549136789254913 0.9582816242095411 0.9980774831925704
27.0 0.9780882647239252 0.9650870516508846 0.9509054021219384 0.9516917148774973 0.9580758493186567 0.9670231013808022 0.9765298035524819 0.9924078507819807 0.9989102584123299
28.0 0.9808683319312196 0.9768031556383784 0.9515809958079324 0.952100646688199 0.953109928768035 0.961446736007757 0.976684462316149 0.9811571804136705 0.9998453565866791
29.0 0.9929389288851371 0.9934030040126338 0.9935798332865636 0.993715070839005 0.9933636389470585 0.9938660607983691 0.9936486670702679 0.9931374601801324 0.9991156217237283
30.0 0.9944942216546746 0.9949843935815663 0.9498287952484895 0.9512593256998638 0.9583426673101403 0.9691986059116487 0.981534265175378 0.9887679827080857 0.9972845648065393
31.0 0.9755605364584702 0.9648857953675716 0.954907586961472 0.9495033503690294 0.950513814164127 0.9558952768123006 0.9653786367935989 0.983938738572222 0.9995732521541467
32.0 0.9467889632074188 0.955425940051508 0.9550152842118446 0.9543077616205387 0.9546722036122263 0.9636355002883564 0.9846134612104402 0.9904496777548824 0.9999032733272899
33.0 0.9704739059208234 0.9555597950154411 0.9464502553354296 0.9481885908667756 0.9578461087628363 0.9926216975615734 0.9956742446119806 0.9875396834772422 0.9981707314080788
34.0 0.993397171216148 0.9938321298887706 0.9540507603077475 0.9432173173696415 0.9365491832041456 0.9476711830859509 0.9952703757892343 0.9955993044888611 0.9998837121987827
35.0 0.9951561729717358 0.9953422960267038 0.9471093069709309 0.9371784231750903 0.9391924028942231 0.9434019486717102 0.9522472307523246 0.9516025818888294 0.9992435193162608
36.0 0.9912179565835236 0.9930091723352917 0.9937768977848463 0.9958155535079118 0.9960957845637112 0.9963649301769812 0.996104131879352 0.9947876132538856 0.9858529801864396
37.0 0.9963508150198226 0.9969368756283592 0.9404608257052945 0.9355381412285868 0.9343367479751434 0.9403002199463374 0.9523479213130842 0.9916587188881819 0.9995526964024264
38.0 0.958516420034182 0.9547436076821976 0.9453755848030166 0.9463887046900402 0.9508287631230281 0.9959654510432514 0.996598783606752 0.9751053485403794 0.999258231916483
39.0 0.9586678924070656 0.9600436061988837 0.9424318166738003 0.9409042373550537 0.9407310128661599 0.9413508347365995 0.94217701335253 0.943725878145158 0.9954004293982872
40.0 0.9946840557706875 0.987846063092341 0.9578433093930369 0.9508155969138311 0.9505761399697983 0.9554676388059046 0.9505246110647806 0.9511904256129827 0.9987344357466947
41.0 0.9607293202984741 0.9561883018118054 0.957615217008794 0.9482616241913152 0.9477786972460003 0.9482777774983016 0.9503100535630863 0.9571698544114818 0.9976209559635135
42.0 0.9831726427067884 0.9872710977364496 0.9967888281451223 0.9971049664859835 0.9970373206689381 0.9970105920716901 0.9968694270948801 0.9963814258764696 0.998067202346797
43.0 0.9757996901366989 0.9780308917542554 0.9641158134775966 0.9464200880513756 0.9396460805059452 0.9435269221055425 0.9570024063480749 0.9612112477007796 0.9991161018284523
44.0 0.9972112532238036 0.9973974807603828 0.947772332224083 0.9423206418836629 0.9432516564490142 0.9477894078321322 0.953387321334062 0.9642510847952531 0.9796617052542841
45.0 0.9934041799958945 0.9949224982877033 0.9561754581620256 0.948787070099536 0.9491084361951311 0.9554382410330294 0.9606852738428007 0.9608348017898332 0.9673521953749745
46.0 0.9642186892382082 0.9616885899760241 0.9478765575507988 0.949524636080033 0.9510697059969226 0.9681319647920917 0.9888857491169932 0.9908752290005374 0.993968571763152
47.0 0.9575816111437925 0.9587891337180194 0.9498562178309637 0.9499690700891553 0.957839220118067 0.9896349454435749 0.988147239253192 0.9884334071466924 0.996969935608736
48.0 0.9901269474159663 0.9870731226223237 0.9913814685335922 0.9857939126802332 0.9746680457248084 0.9725497282964487 0.9795023616261515 0.9951104078384874 0.9941780133945614
49.0 0.9663275977587799 0.9577651284511444 0.9549916441436307 0.9515827494878818 0.955838793867449 0.9667516441173597 0.9829224718949587 0.9841065271562697 0.9841717932112666
50.0 0.9808685185080749 0.9721425938381737 0.9880667906773933 0.9924260932661723 0.9889177046376668 0.9910834062528099 0.9929609417387187 0.9908963362370211 0.9924864214666507
51.0 0.9908436695544707 0.9978030134554738 0.9495286970335491 0.9485729839856164 0.9533009710792788 0.9610552858761194 0.9687000549868912 0.9769774592656895 0.9982205927507121
52.0 0.961372381862214 0.9520383518897382 0.9410509507419372 0.9403936751941154 0.945777165832006 0.9547676660777432 0.9658271155790511 0.9954289455243264 0.9992784339563237
53.0 0.9903612261269488 0.9882428430588093 0.9635744456697056 0.9656685188885625 0.99053261319494 0.9936467786665956 0.9944605313226581 0.9927708809286364 0.9986102074757097
54.0 0.9854864521652681 0.9842248347879515 0.9817031631496219 0.9798037850881958 0.977540478633079 0.9769369617409089 0.9751031931975584 0.9738026421006891 0.999577228266394
55.0 0.9861156461578943 0.9847807518795889 0.9823543149940857 0.9821747545245496 0.9816730916051142 0.9812021593266218 0.980738879549626 0.9821422268781993 0.9968147143721154
56.0 0.9817171225172372 0.9826522250419534 0.9836130010165539 0.9832466089328866 0.9827158240845922 0.9822364460255251 0.982615446400927 0.9834153648891687 0.9981606577862975
57.0 0.9898195131496453 0.9887834856626034 0.9853487398015504 0.985227420126642 0.9830920329094318 0.9831722510822671 0.982988283410242 0.9794430761334936 0.9986952661670038
58.0 0.9892252243618491 0.9901771070989143 0.9891508099493189 0.9894132323999044 0.9900280778249001 0.9909304343682714 0.9924112596973216 0.9924055990807102 0.9955112018920041
59.0 0.9907400081408153 0.9902281256120555 0.9912806180333713 0.9897357271567592 0.9883278860661475 0.988202785777757 0.9884760646370834 0.9886833146183834 0.9990315095413428
60.0 0.9925392516406761 0.9924704536797728 0.9809275095842186 0.9827875816618893 0.9845162292524235 0.9870135507821136 0.9880565765909526 0.9877243139465129 0.9986079648147075
61.0 0.99880666076906 0.9986836387322608 0.9898357791863694 0.9918160538854061 0.994154249759912 0.9945276192910438 0.9949101688206343 0.9954748918891714 0.9966184151360568
62.0 0.9839572056343172 0.9818089699822132 0.9825025700825442 0.984865942391741 0.9861391339294178 0.9876328636477281 0.9901310094864807 0.9921639394496665 0.9902022009760796
63.0 0.9927109439793165 0.9932259746340757 0.9766841596874166 0.9801959411752721 0.9829362576475973 0.984237339731386 0.9870750513959686 0.9887394420330705 0.986518671209734
64.0 0.9881874519206221 0.989751170274766 0.9628384866796673 0.963265215069948 0.9936831824114503 0.9941873595471165 0.9945919314409706 0.994861185210762 0.9951451240995955
65.0 0.9861796206716239 0.9860384439075562 0.9856868380038755 0.9900184394648499 0.9930819959722986 0.9934469449242018 0.994206823687531 0.9937962072815945 0.9953500322111987
66.0 0.9913432445311258 0.9757919700075363 0.9517074017963438 0.9427838428026889 0.9454275639086461 0.9524561198334635 0.965108581725392 0.9903984568877435 0.9906599732929879
67.0 0.9962061013465271 0.9966146563585004 0.9546637070605869 0.9544287934249729 0.9605867764618937 0.9698613501152928 0.9799208207548967 0.9852030456439211 0.9863754570094413
68.0 0.9680149895090528 0.9623575231410573 0.9440843039521841 0.9423074530830404 0.9439286603366931 0.945257785185434 0.9498856393875349 0.9547240150211744 0.9587779984537612
69.0 0.9676912938982075 0.9685304508912592 0.9897306212178147 0.9885723278971288 0.9890654515098738 0.989863166429347 0.9899734193806139 0.9873172548495787 0.954449755594291
70.0 0.9961509466632638 0.9974174720103124 0.9946798356478171 0.9948727458044584 0.9949620121051731 0.9952576210330282 0.994546039365982 0.9873679032932888 0.9839587475666803
71.0 0.964685217095913 0.9986277992027637 0.9957624192054545 0.9937015545608111 0.9938157595655536 0.9920424183513874 0.9916066562357048 0.9899706929752278 0.9898035327586976
72.0 0.9812256535767757 0.9773888525581851 0.9479072561204457 0.9495181031152674 0.957852537805646 0.9675582696143099 0.9760605807512519 0.9808147721617961 0.981938261680677
73.0 0.9682085502828884 0.9709888069941021 0.9852576792798718 0.9825131699889457 0.9824816943364997 0.9839041970451634 0.9858391846277177 0.9871070441078513 0.9864802926688069
74.0 0.9961236997413689 0.9960173907719773 0.9918098980126816 0.9900583414929142 0.9895210269606481 0.9885447541328999 0.9884595197468011 0.9898244146193077 0.9924791340775615
75.0 0.9947197211735521 0.9937395113253781 0.9758150974915544 0.985200998425915 0.9885280300269095 0.9894133366249345 0.9903172326488572 0.9894188300999108 0.9854400308351877
76.0 0.9724876241501347 0.9595363716213771 0.9544539103735271 0.949015980684585 0.9483763747166123 0.9502825698462732 0.9535463388555251 0.9565782877752931 0.9609167505594209
77.0 0.9865538779501102 0.9853524298705363 0.9757818051341687 0.9792306676074518 0.9796930968164635 0.9829649737054891 0.9855798235161553 0.9942630449447847 0.9986394808622293
78.0 0.9668563217941092 0.9649145566572365 0.9807144229372394 0.98461349333262 0.9866427419316373 0.988568310515686 0.9895876040922857 0.9890543881369815 1.0003222202448097
79.0 0.9900394586570509 0.9925172362763284 0.9657534274390019 0.9735300529563574 0.978619308286645 0.9819200622181117 0.9821870893648247 0.9874707112319757 1.000554138581515
80.0 0.9783937782749088 0.9781180985255243 0.9787419930954198 0.9833004966656781 0.9828223250883891 0.9842664474270212 0.9830669571923574 0.9863451578630469 0.9982865566217891
81.0 0.9943559804796143 0.9933259960610279 0.9797351025123175 0.9869901394303265 0.9877273822667652 0.9875254878505311 0.9848064736280079 0.9803670401369324 0.9994547774040126
82.0 0.984046269686312 0.9836199826187969 0.9808805221081537 0.9807202168059981 0.9806338803806679 0.9806665377943966 0.9806653640556557 0.9819309067157482 0.9824659181987901
83.0 0.9917967512690554 0.990730512119954 0.9833371291977309 0.9849365304286066 0.9864885004502825 0.9872252233012567 0.9888327943190969 0.9920386564859446 0.9951418618730568
84.0 0.9956634235875959 0.9950285651959018 0.9938768574376187 0.993275326602142 0.9936045275343869 0.9937908132357206 0.9948299404961268 0.993732518816195 0.993613075657908
85.0 0.9943820576320108 0.9906500516518775 0.956114606812917 0.951640376596673 0.9525381477016484 0.9534697957065801 0.9586883197320758 0.9656713738863608 0.9745563826394187
86.0 0.9537316576074849 0.9488395865516616 0.9448647208325637 0.9441586350608504 0.939141580130287 0.9368912093434163 0.9365716169782753 0.9364118487148072 0.9458871642432015
87.0 0.9973341635449281 0.9966873026260714 0.943134876728667 0.9463707206390407 0.9480008302976332 0.9506971453719529 0.9518673474230146 0.9667859368548922 0.9846692097420677
88.0 0.9695890828939684 0.9581617719342651 0.9517806744164946 0.9487187640882181 0.9478035366945962 0.9481522207424689 0.9477913651297428 0.9485918590112145 0.9597684127277117
89.0 0.9898462078869636 0.9800682840145525 0.9978693454276838 0.9597323698213144 0.9596676066508883 0.9740166135156892 0.9919669607750691 0.9895210201792527 0.9892735878510158
90.0 0.9886951985927629 0.9801501583133216 0.9654405352921556 0.9611801409853398 0.9607672745273965 0.9659991218891678 0.9904621928680261 0.9930109269333595 0.9952909519695168
91.0 0.99319161622895 0.9964410036409246 0.951721718310195 0.9475337578655177 0.9510243251930469 0.9528854654993099 0.9543727462212068 0.9561857226181759 0.9571809369985649
92.0 0.9930367140374435 0.9662742728307963 0.9550058628523661 0.9532290175813005 0.956395132051851 0.967295156657816 0.9940358820377249 0.9946944077311161 0.9923798378096897
93.0 0.994366000104493 0.9860540575365834 0.9761405493682065 0.972106337384412 0.9729480305022297 0.977058389820443 0.981413416025887 0.9796228190914174 0.9847099079993659
94.0 0.9930576975444553 0.9933021210113561 0.976897147336547 0.988905291230532 0.991829657004877 0.9916548646737533 0.9908587909542779 0.9903541857714994 0.9905288373415528
95.0 0.994261018415641 0.9923893161762306 0.9725356248221603 0.9825532251585717 0.9854480140577013 0.9876871329415349 0.9899076991310626 0.9893854989171252 0.9872053788713027
96.0 0.998624196251642 0.9987131950278709 0.9778591860333697 0.9702829562947681 0.9701101205921729 0.9749038556627307 0.9899618273197156 0.9862418464338581 0.9996198206048418
97.0 0.9949453498967925 0.9955588518737547 0.9602873493188367 0.9621654840117487 0.9686838195657123 0.9854301507325942 0.9752853507620032 0.9977828557047498 0.9980023516166223
98.0 0.9988577070472583 0.9990302188779528 0.9872758413937682 0.9906782873529225 0.9935904364255453 0.993666492496193 0.9945962222950465 0.9958082452690371 0.9996220142873233
99.0 0.9930813317691844 0.9814266779699992 0.9550403551825284 0.9532541766148663 0.955045768170724 0.9566835836665184 0.9608102014351165 0.9571496243593045 0.9996028000624666
