epoch HTL01 HTL02 HTL03 HTL04 HTL05 HTL06 HTL07 HTL08 HTL09 HTL10 HTL11
29.0 0.719988218006751 0.9955876842998935 0.9973358589315083 0.9509172588470535 0.9950521838406065 0.9966077580111604 0.9972681809299271 0.9972719744036573 0.994025023728168 0.9970708342582121 0.9959684268362161
30.0 0.6384323879029928 0.9599320920257483 0.9720077505091461 0.9648628631205237 0.9500675996471185 0.9468601527761168 0.9638878654514182 0.9507016296053098 0.9540800455886793 0.9493025965472952 0.9618371277251191
31.0 0.7641108239534804 0.9858261615317222 0.9883275030969235 0.9895787793978682 0.9526487471752506 0.958512973982277 0.9421818654326621 0.9627036230149454 0.9386384617213372 0.9682202931222377 0.935554739633169
32.0 0.7200908010168476 0.9683128037005377 0.9939785127037144 0.9971266886565806 0.9530862046682916 0.9549668499563054 0.9465626464998387 0.9591255742598547 0.9618643505346127 0.9579976048653909 0.940905614694362
33.0 0.7005196924900167 0.9916697658037542 0.9919862242737659 0.9686106310707755 0.9537936105236716 0.9499954750420492 0.9525279162156642 0.9515756792895376 0.9395465009053383 0.9534130727655143 0.9451820272664652
34.0 0.6820299116920815 0.9590812217059682 0.9546895956968203 0.9961384974503074 0.9397713702629045 0.9413450325281066 0.9770856964558143 0.9423389577098572 0.9639911762263401 0.9429102201086396 0.9943723086721347
35.0 0.7518488133300342 0.9507199630741198 0.962485556403351 0.996888719242544 0.9606402484749268 0.9539507386932764 0.932946818614489 0.9427053227482967 0.9296846571885601 0.9490850970148244 0.9387604894079533
36.0 0.7259943732720627 0.9953637174051676 0.9942511728280318 0.9956711463593084 0.9907082067355463 0.9936151389627431 0.9938147756807574 0.9942098111098406 0.9934461678719783 0.994500988700195 0.9936206937993066
37.0 0.6798979852151636 0.9978109391661965 0.9961947056307797 0.996077180912988 0.9393683679957402 0.9371506735139106 0.9970534513157318 0.9433082329184247 0.9972559243951412 0.9400758798339947 0.9300020702335204
38.0 0.6608666371825311 0.9561386639962166 0.9539420370755917 0.9858652475031249 0.9472239421024214 0.954434501794181 0.9951140857900105 0.9954277006090072 0.9967244663740417 0.9929485495839087 0.9427765020114507
39.0 0.680948196251258 0.9543316350667456 0.9526583505986737 0.9794667102199659 0.949264329851804 0.9450127851347601 0.9453703856008913 0.9430988981395512 0.9443159749394866 0.9434039572204966 0.9458213734502599
40.0 0.6947092408252529 0.9851423996453423 0.9877279554570733 0.9974582028000241 0.9465908950637613 0.9429448214407042 0.9493592223979018 0.9435428639539976 0.9564303379622044 0.9411983572908905 0.9449637247657035
41.0 0.7089647639121188 0.9974367696349175 0.9969765685737729 0.9886848839691832 0.9597209234829073 0.9608791335513285 0.9506014195709863 0.9540105938573618 0.9418153519855086 0.9606843061489021 0.9435156559534666
42.0 0.7064561330910623 0.9953224143347825 0.9944166294394949 0.9955580322635426 0.9925549369167006 0.9944965138896954 0.9882814490919825 0.9941044256297978 0.9867619001355127 0.9946051953053174 0.9902829331152978
43.0 0.6460793269086532 0.9756578561550151 0.9705482386680887 0.9900196301516283 0.9412092564341868 0.9416004857399974 0.9464738818916576 0.9425264069251973 0.9674855491867574 0.9420312020126431 0.9367588813931277
44.0 0.712025720578359 0.988964854700781 0.9939655408891517 0.9915301593984083 0.971150196674751 0.9658464670081808 0.9787062913308024 0.9686030945079119 0.9902575392803081 0.9656677004920893 0.9936971729158939
45.0 0.6815421895095883 0.9976859797350096 0.9978555421522871 0.9957531622566606 0.94674183789858 0.9514500716394927 0.9667910640610411 0.9683956728402215 0.9588348606860838 0.9586876480468106 0.9646904135488208
46.0 0.7054973678274729 0.9886865870538325 0.9883300792751514 0.9954089887198507 0.9606224072290527 0.9614785788820576 0.9887125867670399 0.9899569649206308 0.9834208292771388 0.9897294725911422 0.983650788466791
47.0 0.6554311517229401 0.9826504541576273 0.985523376451994 0.9904548324817014 0.9836770710317618 0.9792124635187613 0.9919130450840382 0.9950704102047961 0.9545788014904328 0.9914201239515184 0.954709172877369
48.0 0.7635123410978741 0.9595519514952814 0.9727305538489531 0.9951854134574498 0.9460307025733985 0.9475105389821187 0.9654313506242559 0.9661084431092047 0.9642739346134592 0.9543423253297035 0.9500934390511949
49.0 0.6514117289151682 0.9539605815834807 0.9553173595004342 0.9944388548131117 0.93422571456577 0.9391654766777812 0.9500375291403094 0.9483965011504654 0.9403922100507874 0.9463460305728442 0.9290994182552316
50.0 0.7083777166679622 0.9897362920976923 0.9896574267401381 0.9878764934963787 0.9956715180153766 0.9959137696126699 0.9894557152437827 0.9950817586495058 0.9915933442305286 0.9956329384446729 0.9593754111067928
51.0 0.6798664771725491 0.970842513558281 0.9941948342191541 0.9989213451991253 0.9452354301750767 0.9531349166666931 0.9966609594705346 0.9971016361029273 0.9975517240668809 0.996719345896531 0.9970752148698867
52.0 0.7152727296266893 0.9893459835871252 0.9916143501840743 0.997966042929379 0.9426273914356572 0.9463222991910448 0.9622490032347496 0.9641903956933915 0.9702324424028966 0.9956712608472976 0.9500437385425815
53.0 0.7263232594610911 0.9857060285345849 0.9767666793123643 0.9965522200168414 0.9955650729155076 0.995625424014032 0.9928256221824922 0.9962358087289898 0.9814873152952918 0.9959875582110549 0.9436717547697387
54.0 0.7223494047776685 0.9880469579231573 0.9896001278677368 0.9962566893472988 0.9920884250502172 0.9916594371654721 0.9916922580217417 0.9923431124546997 0.9891476741057115 0.991717836013387 0.9671262095433021
55.0 0.6503224277920198 0.9850631436087695 0.986947406489459 0.9690731164019807 0.9833261009413339 0.9822047478725112 0.9874891520331289 0.9811486575457645 0.9841081408152003 0.9816374954199711 0.9897738555207134
56.0 0.6845735769700572 0.9852196499389019 0.9871821319459945 0.9955481870455567 0.9868575484223882 0.9865744094453238 0.9868126538652694 0.985943973895183 0.9868993802920802 0.9862194921010216 0.9821249311726606
57.0 0.6966445440525788 0.984710791472409 0.9860797375434156 0.9980558490790665 0.9860113653534568 0.9858267883970571 0.9859236051572204 0.9846266944140701 0.983398333961945 0.9852470361426479 0.9867577273928033
58.0 0.9987765949554285 0.9878753239841112 0.9885308009321536 0.9979023096897716 0.9892693701648245 0.9893738589537691 0.9896548200815707 0.9890884939244116 0.9864732976584449 0.9893762988232878 0.9902060561020953
59.0 0.7325150216074726 0.9894222491577959 0.9901695084886809 0.9971093026713402 0.9917410437483504 0.9902330496627806 0.9910232065511037 0.9875836490805562 0.9895930213993037 0.9886749633153569 0.9923202274678932
60.0 0.7006855227722935 0.9894095580620103 0.9930668924730017 0.997798293075195 0.9870559775231033 0.9887215994261521 0.9877125878183793 0.9903863714835003 0.987537249426354 0.9899284434553929 0.9655454797130958
61.0 0.713830194411542 0.995343616206805 0.9971780511470522 0.9918678505590467 0.993482310824157 0.9921586833050939 0.9905093495980307 0.9898369327225196 0.9909013419196783 0.9907484869245129 0.9965682724310052
62.0 0.8204871173386882 0.9844399654246357 0.992142232642519 0.9926574403909586 0.9800712595232869 0.9823118170829682 0.9870311973829913 0.9846146113128713 0.9812565918083348 0.9838801305511684 0.9538166400365673
63.0 0.6807098338379899 0.9891587663203578 0.9913006991547992 0.9953104976542361 0.9877685764896414 0.9874637207070822 0.9907683878965866 0.9879282114576337 0.9838255977903396 0.9875541014334586 0.9905100739418524
64.0 0.6752692113255931 0.9947019093178422 0.9903121741692192 0.9961694570770319 0.9928041858666758 0.992676656360318 0.9920772993423568 0.9899496420653385 0.9725122435016411 0.992296096147717 0.9938913382952065
65.0 0.7067258632257274 0.9674097815714875 0.9887508771379244 0.9913979970424497 0.9959130412674407 0.9962266068896402 0.9575142971153242 0.9956541580410943 0.9942869556977139 0.9957239761476737 0.9411441675855099
66.0 0.6966841077746917 0.971427933373265 0.9752659608501608 0.9936462810800446 0.970366800252803 0.9614476247302299 0.9448310798485955 0.9603359068650928 0.9848574228090688 0.9593977013699287 0.9495130551423715
67.0 0.7083117675935164 0.9972791634815433 0.9982641055116053 0.9926035599446847 0.9786299995143608 0.9818392829908956 0.9530673685020905 0.9708154476144294 0.9531839194172937 0.9714912697475115 0.9392098874508851
68.0 0.6952609556084295 0.9879277092751573 0.991223712854836 0.9864593804837365 0.9554965109725814 0.9595338489057613 0.9628683541986051 0.9553874851627695 0.9705350414887676 0.9615410352801946 0.9935109762835755
69.0 0.7094336621505299 0.9900436966427979 0.994266341003274 0.9952166840304361 0.9846174918159846 0.9857561859934446 0.9935603408100412 0.9873902212392244 0.9962987722762763 0.987003828873505 0.995469104295413
70.0 0.6936776582730668 0.997396111998657 0.998521999008622 0.9973782806240301 0.9984952603228167 0.9985504271218706 0.9953055321234657 0.9986036591670104 0.9872179167133451 0.9985902895787744 0.9963141652582358
71.0 0.6565664766712007 0.988221609832806 0.9944524439376138 0.9928582736144121 0.9543159224914742 0.9620133858763641 0.9488684594079958 0.9951139915717047 0.9494356945628077 0.9941532813244055 0.9499529551661741
72.0 0.6870271383577388 0.9686681356931502 0.9965357539246272 0.9959859481957329 0.9503781256860693 0.9545548622966946 0.9876546253550498 0.981401967200088 0.9529393326051001 0.9697217168739488 0.9533605633752195
73.0 0.7266476255617749 0.9804335684004954 0.9746501880901398 0.995439329111227 0.9800186241174276 0.9818146113959298 0.9760875781434202 0.9805695026397446 0.9832698877227323 0.9833594626419682 0.9739469218416079
74.0 0.7781364676686182 0.9885428965155049 0.9904114055293168 0.9883623377349837 0.9972272597439549 0.9982753172850486 0.9981197373706254 0.9989571652761987 0.9980924507707548 0.9988749425369023 0.9909812576117712
75.0 0.7024560167716251 0.9817820153308036 0.9847700528805241 0.9924321833865857 0.9844589748806254 0.9862339402737199 0.995765654491492 0.9886140986772723 0.9963875310981183 0.9880340518251418 0.9963348461426589
76.0 0.6509474790340914 0.9582314976174964 0.9458562048547385 0.955053431984356 0.939135164013337 0.9429314139413122 0.9560677451113739 0.9553197056805207 0.9624403237569659 0.9495190467336918 0.9463184428453483
77.0 0.7280858782827242 0.9932362623277656 0.9929565051555248 0.9845368432815859 0.9724216700206622 0.9777901332018921 0.9915170954214388 0.9874975739542339 0.9771601474252308 0.9839828251633348 0.995632060370542
78.0 0.7295075421106809 0.980615754861498 0.9837669910481119 0.9832057882024686 0.9867252114082236 0.9873443856890317 0.985859501055058 0.9888590192179263 0.9847672643049628 0.9880989755534911 0.9932862328722885
79.0 0.7000550781279993 0.9916787337710049 0.9918946412388927 0.9867406781340664 0.9847925486091323 0.9844002868643997 0.9865769487864396 0.9859745665743876 0.9858117421434591 0.9849893195480176 0.964352990981467
80.0 0.724813043303293 0.9873550750074952 0.9869208195467742 0.9856833109162201 0.9846921913766497 0.9832524171488182 0.9686413250745954 0.9805443718685124 0.9779476877644869 0.9814894644883523 0.954988699221802
81.0 0.6925583638866594 0.9871276882189299 0.9939545958332274 0.9892824444492984 0.9923072564478118 0.9933294307407641 0.9966006878988997 0.9956213479072387 0.9958029524861184 0.9945860329081468 0.9966733768256303
82.0 0.7133422169566616 0.987711572119828 0.9898801474743336 0.9963944639540008 0.9835052412258843 0.9829726605865198 0.9725421623719689 0.982196565592282 0.9809303723534559 0.982921303121106 0.9618463934382904
83.0 0.770441662845967 0.993082993216781 0.9951305871297044 0.9873066172013326 0.9899802792021634 0.991700493319723 0.9862711755097247 0.9943124533472822 0.9905907984332519 0.993344727055602 0.9933430260190375
84.0 0.7143577995370531 0.9952620223173719 0.9958755254466578 0.9870385175183448 0.9938116180296296 0.9963041511048621 0.9925147677953076 0.9975052927283604 0.9928471772043499 0.996922755521648 0.9553533160388893
85.0 0.7513901728819644 0.986851319980875 0.9843721630630166 0.9909409455735222 0.9451761166956625 0.950672685452733 0.9396180399265975 0.9551316183359385 0.9439026793545191 0.9526363192012849 0.9352095072169785
86.0 0.7169526016779797 0.9819556724824691 0.9876086998667102 0.9872314018416565 0.9456548439454838 0.9521947343230653 0.9486150629653516 0.9556523443205854 0.9602613974806993 0.9558603491416487 0.9469437855885628
87.0 0.6807352625884828 0.9618482165385212 0.9938425837228061 0.9868466480415212 0.9951496599797881 0.9951492988449855 0.9757266927666239 0.9959844093366901 0.9718167378201799 0.9946692395753127 0.9983276567559256
88.0 0.698822163736294 0.9931595250087341 0.9947527906829323 0.9930403476065159 0.9720873181563171 0.9898654546072819 0.9669173290237056 0.9923287869994623 0.987359401633354 0.9927514207639622 0.947927768807462
89.0 0.7092221090643581 0.9916785695380351 0.9915929378316424 0.9960568931361572 0.9863545797821295 0.9855869411704484 0.9891932046793166 0.985734726849332 0.9874682119639517 0.9865270226169792 0.9918858968275912
90.0 0.7305712814790303 0.9895819869473784 0.9893712408034144 0.9963501844400141 0.9845596496317459 0.9845520664547734 0.9855420887280654 0.982212254205335 0.9855828590096422 0.9850919035937921 0.9920577515964764
91.0 0.762659617174422 0.9981524179673336 0.9986040038486993 0.9957633431572211 0.9956367915175731 0.9971787306658783 0.9926305475401896 0.9966889705977442 0.9963209620031213 0.9967150908914979 0.9614478811954977
92.0 0.661147092133394 0.9961555772497064 0.9961713498424595 0.9954962669614367 0.9650235553388746 0.967720055333295 0.9823603225097085 0.9915172834235692 0.9907250431412793 0.990818341087401 0.9618136868432539
93.0 0.6692580696205785 0.9953613042525853 0.9960225256034815 0.9911555375434683 0.9716831640399344 0.9929356843333262 0.9819337878214529 0.9733021658334621 0.9881295785625481 0.9732476515379888 0.9842170956028404
94.0 0.6777808451655148 0.9856370806888266 0.9847077502131134 0.9963798355180067 0.9879236659968609 0.9918803354058595 0.9844238700837693 0.9953093073762547 0.982388766755378 0.9934906928081492 0.9606223276302751
95.0 0.6855688891249734 0.9858972803073524 0.9872844088850249 0.992582285696984 0.9813560008423788 0.9758378226668754 0.9851169473342041 0.97672190521179 0.9823192258117445 0.9743068145716824 0.9800750186469651
96.0 0.7134115109858807 0.9976749126227519 0.9983269854055565 0.9914645326186413 0.9810565848649381 0.9839990545372507 0.9965531196677908 0.9847797249307809 0.9934398389656117 0.9862878298026977 0.9976294373398686
97.0 0.6742650101985417 0.9884624617468721 0.9885522629465517 0.9982915037581798 0.9900200687547649 0.9900408111691912 0.9838026312466247 0.9906581681025349 0.9872765760078084 0.9904577965283854 0.9817332093733877
98.0 0.6709372154624804 0.9920275993483846 0.9910152082994527 0.996717175748971 0.9895282825908551 0.9907842896600435 0.9836526840225526 0.9915521218516948 0.9931451638741271 0.9914448245433357 0.9610075048380149
99.0 0.656387136640169 0.989268177230802 0.9908539582310978 0.9928925197361211 0.9854696305349735 0.9866381096074534 0.9881403445203188 0.9877297073445268 0.9877077612781333 0.987141595884161 0.96704631846945
