epochs HTR01 HTR02 HTR03 HTR04 HTR05 HTR06 HTR07 HTR08 HTR09
30.0 0.9800423080997342 0.9681415398232496 0.9518791829521441 0.9628288233627659 0.9682839312504573 0.973214602071755 0.9766856314475352 0.9771805595233022 0.9766466796849065
31.0 0.9957257049374434 0.9952454314504476 0.9924894831945698 0.9941449334414544 0.9944643141599925 0.9945291601060877 0.9942889487164127 0.9921055386317169 0.9864433004313433
32.0 0.9908372304276141 0.9905133368377397 0.9889035992250742 0.9887028890201923 0.9888660611337051 0.9890707447311697 0.9891757501473106 0.987728803490238 0.9880143894724853
33.0 0.9947529628033523 0.9947292096040402 0.9948928357077743 0.9947816519397366 0.9948579171435769 0.9947676205257199 0.9951213645033345 0.9940543309567746 0.9932536509004423
34.0 0.9995122168734697 0.9995095726856252 0.9995120738277129 0.9994953981461361 0.9994811656617795 0.999487538765736 0.9994813259847762 0.9993263272604332 0.9980536345189349
35.0 0.9981394999044364 0.9979625456568909 0.9981761158268551 0.998244264087593 0.9985445286948526 0.9986348792948945 0.9982555759848014 0.9972080583178347 0.9992748186152863
36.0 0.9817237245927841 0.980001421888609 0.9644838954938034 0.9733074034088629 0.9771066589010341 0.9897084855045463 0.9905072327012213 0.9725812165491553 0.9967652364120225
37.0 0.9951965858894434 0.9963284019992849 0.9716625483865039 0.9888006816289108 0.9911328090967776 0.992294083180383 0.9921947343364069 0.9877796435882183 0.7978711309697875
38.0 0.9743421491465055 0.9731206557222914 0.979949972548423 0.9837371860020911 0.9843016435661783 0.9851904725582268 0.9845508710895254 0.9837781608098768 0.7848360615979112
39.0 0.9804225526894804 0.9681881589610651 0.9516725024530617 0.9589619410259698 0.9667213957514414 0.9765877471959337 0.9838542804892672 0.9817666227855227 0.823840511390484
40.0 0.9946164324482347 0.9947054020152503 0.9431921043159813 0.9522701294198824 0.9617661313615143 0.969333908885958 0.9795856847332108 0.9830511469853075 0.9961793672694192
41.0 0.9662947625484969 0.9610195289616393 0.9734247383621363 0.9707049065697128 0.9754550694916246 0.9793149488882956 0.9867466206206057 0.9869067829199445 0.9912641206233275
42.0 0.9873696906185878 0.972129361916708 0.9692855402505315 0.9731007643490727 0.9784776142527758 0.9806734442666829 0.9847007003428401 0.982762358294873 0.762738077406772
43.0 0.9611462717047559 0.9538567223894091 0.943241928006107 0.9450343173586286 0.9523966259158477 0.9615494638174 0.9790622645852294 0.9832503704577727 0.8817164233787683
44.0 0.9925047769886555 0.9900735785861962 0.9875164823567361 0.9881291184990978 0.9893763109518229 0.9906685322361938 0.9931497875430175 0.9915623964905386 0.9871088658299038
45.0 0.9949723248943548 0.9759039108311491 0.9877250656659003 0.9731929461551313 0.9939093874480041 0.9935500443539467 0.9810384630990654 0.9812040673447245 0.9995157394886105
46.0 0.992451171817289 0.9553191692012422 0.9526519232781286 0.9580495279900177 0.9674808475334395 0.9750810214805209 0.9814057168343256 0.9853449826522104 0.9982334323754527
47.0 0.9809122260545305 0.9659435543820356 0.977477322490552 0.9790246532840432 0.9816999633418735 0.980944431920624 0.9818818390967048 0.9795754122556075 0.989474255548357
48.0 0.9762964441702479 0.9665551202057147 0.9828049771021211 0.9877011087195963 0.9891640766366404 0.9899374446149649 0.991669938780949 0.9905615741944107 0.9944395425217403
49.0 0.9920442755826914 0.9889185509192655 0.973317542712364 0.9790026263270732 0.9841044314635342 0.9838900360903964 0.9873137741466607 0.9857845914865411 0.7223412018955766
50.0 0.9718328605033049 0.9619796408035868 0.9655882609702139 0.9668488494461511 0.9753943593714721 0.9789402774355513 0.9789305724811664 0.972537907458553 0.9737376463051388
51.0 0.9694496708815062 0.9610295408748237 0.9533112831386638 0.9610625140374852 0.9673839093648063 0.9727572617582201 0.9772869738163217 0.9796842946563178 0.9941121978775147
52.0 0.9630124117548591 0.9609562732573774 0.9537167032214576 0.9605280157440497 0.9661198725715435 0.9679870156456252 0.9729857097676587 0.9727488462226097 0.9607406603824552
53.0 0.9693608145709423 0.9627988159335097 0.9561387095658543 0.9643533243887704 0.973586237255392 0.9785450621618826 0.9810196799666011 0.9795365305321033 0.954497155174255
54.0 0.9371361575646998 0.9466032578352757 0.936843499333491 0.9319205924496059 0.9361284504129177 0.9441436090486562 0.9604726295849211 0.9619901808358198 0.9966049153476525
55.0 0.991693455632392 0.9916074740884298 0.9603807569838003 0.9705583660108372 0.9715791046223274 0.9847909644386393 0.9860771422689264 0.9807496932682506 0.9903010604504718
56.0 0.9911473436893002 0.9890650937682782 0.9953746170760118 0.9643266041367384 0.9906800195463156 0.9925547141172772 0.993206902581325 0.9945124984629055 0.9946981542284205
57.0 0.9667145400995152 0.966276002982517 0.9557104736384876 0.9261174018938205 0.9390902740662789 0.953512337881335 0.9755377315112703 0.987985503037183 0.7121468636245585
58.0 0.965766050195554 0.9732994816134295 0.9253436962878075 0.9131352246523456 0.9346624436011683 0.9361513945979352 0.9388870317137041 0.9276249994123777 0.6414828299455204
59.0 0.9798644511279981 0.9741480407756107 0.9518746186074037 0.7744993850426481 0.8080814418542492 0.8964296911991678 0.9684980688618424 0.9846787254857352 0.5956343263592753
60.0 0.9672796554248404 0.9681408694611774 0.9676435279149058 0.9963565737410005 0.9583004746502471 0.9815877145445729 0.9839859982797536 0.9797984630896491 0.6055215968003222
61.0 0.9651296554349293 0.9599874862060311 0.9768026648038953 0.9817638296230569 0.9812332438768478 0.9828181064146627 0.9824418908099634 0.983376142190431 0.7195784560963524
62.0 0.9887995077328549 0.9710569807150297 0.9525317768509208 0.9620084955099738 0.9793456806620564 0.9819601466067425 0.9839715476609183 0.9843696327588001 0.7585869458493342
63.0 0.9845019693279935 0.9515359638406646 0.9579637315824535 0.9535553429831605 0.9496532750497609 0.9504986807398554 0.9673638195968173 0.9710895367030075 0.6559828958496042
64.0 0.9928431640177815 0.9902961721924471 0.9617354265555776 0.9912205481515012 0.9924059305616691 0.9928903004349573 0.9894039951841221 0.9770462506697377 0.9589955379642048
65.0 0.9950558686809723 0.9915171796351266 0.9634090527616103 0.9639952321644177 0.9651816161840923 0.9675742730971832 0.970574620710945 0.9743596079499011 0.9812819988490055
66.0 0.9911187126118851 0.9876640219489067 0.9874411709831599 0.9895415520389407 0.9899860721470726 0.9906141757047195 0.9910344527260354 0.9921117546662794 0.9901383184538575
67.0 0.979386778574217 0.9779463193971668 0.964176297133532 0.968171693988179 0.9735214089730987 0.9777817009393194 0.9812632149170446 0.9795039424300245 0.9330224118929425
68.0 0.9645810246718214 0.9596991807795104 0.9354999875925086 0.9420456232738389 0.9554737826204571 0.9662220331185492 0.9697901801905284 0.9726987682585705 0.8137304033804174
69.0 0.9642003252018891 0.9604492272236232 0.9521041347113416 0.9561912419817642 0.9658781472886011 0.9749681710594034 0.9730373639746887 0.9618973451326019 0.9410036784810859
70.0 0.9935583734105393 0.9941628082850138 0.9761693830092051 0.9746196181939834 0.9861971935663456 0.981200372443118 0.9805889071102643 0.9805203512485242 0.9932628113211713
71.0 0.963643038556512 0.9549709682443034 0.9353823791011474 0.9159923862887742 0.9293281166714271 0.9459318047245111 0.9745737133666356 0.9784770837332338 0.6863432214190761
72.0 0.9865783479666099 0.9920356895427402 0.9789398870170094 0.9954926244450867 0.9953569592170136 0.9962039097574381 0.9947287004875162 0.9908140415761576 0.9983223504846094
73.0 0.9708109742523878 0.976660445646098 0.9329201106068618 0.8970544772051768 0.9228509942477824 0.9512148042047961 0.9749600236066046 0.9699783331451396 0.6773979027241079
74.0 0.9950467738189569 0.994979772825614 0.9645015685693454 0.9515262151703627 0.9568869502073285 0.9661440207829926 0.9779175657041278 0.9767063602637941 0.6949336310522392
75.0 0.9968148404587553 0.9943734013176411 0.9926622225450369 0.9936862698732866 0.9933119637666896 0.9929729613071729 0.9923952797229021 0.9884270280831727 0.9914832884771136
76.0 0.9754166880883913 0.9922757591512579 0.9613946699850302 0.962934187775921 0.9682663026108373 0.9718853502856046 0.9773750197750372 0.9813608183763055 0.9668252969271327
77.0 0.9621087809637611 0.9547392078030283 0.9695967673208274 0.960102303395242 0.9532326155648182 0.9613858058428099 0.9697281438400913 0.9758428855870768 0.6492351196379462
78.0 0.9866265530180618 0.9755239621268849 0.9630583548488291 0.9565990853887623 0.9630069146692747 0.9674020674127585 0.9674250818225092 0.9595711583484577 0.6264798256269949
79.0 0.9740136927242772 0.9752926066243063 0.9768162745947802 0.9747885571915978 0.9820175258002753 0.9905389815614438 0.9925786117231952 0.9889148899874253 0.9986845086777375
80.0 0.9534290611729043 0.9570223678280763 0.9954688978267617 0.9788162899396915 0.9758006625606801 0.9845844340859031 0.9871894833493216 0.9877399659232977 0.837147444620271
81.0 0.9762281782136393 0.9930126046405084 0.9956544463853303 0.9830612867266264 0.9178756892487425 0.9383342829800266 0.9867974286574581 0.9819760865969231 0.9955819633985683
82.0 0.9932275099195953 0.9901304764586119 0.9945760103960921 0.9941357151981605 0.9915102206068748 0.992094127531323 0.9933736275542714 0.9906990472366893 0.7580553114576573
83.0 0.9625617831427958 0.9529923102706507 0.9464323482701047 0.7475453487553588 0.7791310748123419 0.8334033532193095 0.8993907181704462 0.8319453353079328 0.6564655942198546
84.0 0.9626525154006306 0.9609600367570328 0.7743874503868431 0.7027988535688797 0.73115610662779 0.9796593174673798 0.988392611216443 0.987178787008261 0.5811287804736219
85.0 0.9754809024767609 0.9753164281401737 0.9677745670944213 0.9729628423328883 0.973972067703293 0.9741528063143633 0.9728469841227632 0.9694465491218368 0.5968061215076333
86.0 0.9641383131243938 0.9610618296589124 0.9932662287930444 0.9925580965081375 0.9925160015765341 0.9916355693195651 0.9927033005489236 0.9928436377809682 0.9926043889607652
87.0 0.9947076485522403 0.99139451404548 0.9837692333128086 0.985534847607078 0.9838272016066038 0.9837337808803077 0.9848051246454014 0.9842998447316648 0.9646033728261909
88.0 0.9940368866172412 0.9916743852269 0.9498714279638519 0.9693389100396469 0.9846424112048613 0.9890011592243506 0.9935448953505448 0.9798278549295859 0.6463720474972021
89.0 0.9738125026068724 0.967203358211939 0.8245712258240854 0.8877494451960091 0.9412208244903917 0.9564951109666504 0.9735883249742638 0.9805337711661114 0.6838185633467829
90.0 0.9775112241825519 0.9730218613926528 0.7345776988150639 0.696307521584303 0.776503642105498 0.8800805003617872 0.9690644408695936 0.9753702397751889 0.5902960063859384
91.0 0.9729127679370317 0.9705644127127678 0.9812021935229059 0.983247164426231 0.9846213119600127 0.9862031320908982 0.9863674516048768 0.9764018099285892 0.6605629291617241
92.0 0.9864552368892704 0.9679146622955513 0.8232395695346761 0.7863720788362686 0.8337426161903445 0.9569361226528879 0.9781000250212974 0.9819486405469028 0.6884050263469862
93.0 0.9905995988358921 0.9901680560721403 0.9933241109437624 0.994381430740705 0.9947659360337161 0.9941455503459847 0.9936314173149587 0.9926732505106259 0.7683507480278357
94.0 0.978611943025165 0.9667268333913865 0.9724966821293644 0.9936838201825504 0.9957737680992901 0.9963791830089007 0.9967260215185139 0.9972735540261639 0.7875313960711784
95.0 0.9971261253135942 0.9970919379536521 0.9980637014480249 0.9966683119452953 0.9956837777784681 0.9953194484359438 0.9953247617810109 0.9959661538340238 0.9907765616843809
96.0 0.9898211923266567 0.9865737805257578 0.9740544684879859 0.9723339269038407 0.9748703749509564 0.9771640846006576 0.9793312420594793 0.9845011199770443 0.9979503100453261
97.0 0.9921299046776939 0.9842119710824665 0.989117745235985 0.9826784026321683 0.988284979424625 0.9890397216628933 0.9905236122135452 0.9846142406020145 0.8832333408978803
98.0 0.9802837742575656 0.9720833996589827 0.9537812677058704 0.9728887002538099 0.982526576528351 0.9856819015791187 0.983939364767813 0.9813418286857111 0.9513678470892614
99.0 0.9738086481744349 0.952410067845511 0.9421707439795646 0.942293477800601 0.9534897651055397 0.9914754478140346 0.9883740582170636 0.9710719330478806 0.7386791156019781
